"question","answer","category","table_id","predicted_answer"
"How many iraqi soldiers was killed in the First Kurdish–Iraqi war held between 1961-1970?","10,000","proxy war","981","According to the provided context, 10,000 Iraqi soldiers were killed during the First Kurdish-Iraqi War, which lasted from 1961 to 1970."
"How many years was Ahmed Hassan al-Bakr a Leader and Commander of the Ba'athist Iraq?","One","proxy war","981","Ahmed Hassan al-Bakr was a Leader and Commander of the Ba'athist Iraq for 1 year, in 1963."
"Where was the First Kurdish–Iraqi war held in 1965?","Iraqi Kurdistan","proxy war","981","Iraqi Kurdistan"
"How many years did the First Sudanese Civil War last?","16 years","proxy war","982","The First Sudanese Civil War lasted for 16 years and 7 months, from August 18, 1955, to March 27, 1972."
"How many years have passed since the First Sudanese Civil War ended?","50 years","proxy war","982","The First Sudanese Civil War ended in 1972, so as of 2022, it has been 50 years since it ended."
"How many years before the war ended did Republic of the Sudan stop being a belligerent?","3","proxy war","982","The Republic of the Sudan stopped being a belligerent in the First Sudanese Civil War in 1969, 13 years before the war ended in 1972."
"How long after the beginning of the war did the Sudanese Armed Forces have its greatest strength?","16 years","proxy war","982","The Sudanese Armed Forces had their greatest strength in 1971, with a total of 36,000 soldiers."
"What country began to be a belligerent the same year the Democratic Republic stopped?","Israel","proxy war","982","The country that began to be a belligerent the same year the Democratic Republic stopped was Libya. The Democratic Republic of the Sudan stopped in 1969, and Libya began to be a belligerent in the First Sudanese Civil War in 1970."
"How many years has it been since the First Sudanese Civil War began?","67 years","proxy war","982","It has been 45 years since the First Sudanese Civil War began in 1955."
"How much longer was Neo Hom a belligerent than the Party of Democratic Kampuchea?","17 years","proxy war","987","Neo Hom was a belligerent for 26 years (1981-2007), while the Party of Democratic Kampuchea was a belligerent for 9 years (1981-1990).Therefore, Neo Hom was a belligerent for 17 years longer than the Party of Democratic Kampuchea."
"How long after the beginning of insurgency did Russia stop bein a belligerent?","14 years","proxy war","987","Russia stopped being a belligerent in 1989, 13 years after the beginning of the insurgency."
"How many years did USA supported Insurgency in Laos since 1975?","15 Years (upto 1990)","proxy war","987","The United States supported the Insurgency in Laos since 1975 for 15 years, until 1990."
"How many years has it been since Insurgency in Laos?","47 years","proxy war","987","It has been 45 years since the Insurgency in Laos started in 1975."
"How long did Neo Hom support belligerents in the Insurgency in Laos?","26 years","proxy war","987","Neo Hom supported belligerents in the Insurgency in Laos for 26 years, from 1981 to 2007."
"What is the status of Insurgency in Laos in 2020?","Hmong-led coup attempt against the Lao government foiled; alleged plotters tried and exonerated in the U.S.","proxy war","987","Ongoing low-intensity conflict"
"Did the US support belligerents in the Insurgency in Laos when Hmong-led coup attempt against the Lao government was foiled?","No","proxy war","987","Yes"
"How many years ago Insurgency in Laos was started?","47 Years ago","proxy war","987","The Insurgency in Laos started 47 years ago, in 1975."
"How long after the start of the insurgency did Vietnam begin it's support of Laos?","1 year","proxy war","987","Vietnam began supporting Laos in 1976. Therefore, the answer is 1 year."
"How many more years did the Malayan Emergency last after the Independence of the Federation of Malaya?","Three years","proxy war","997","The Malayan Emergency lasted for 12 years and 1 month, from June 16, 1948, to July 31, 1960. The Independence of the Federation of Malaya was achieved on August 31, 1957, which was 3 years and 1 month after the end of the Malayan Emergency."
"How much longer was Winston Churchill a leader than Harold Macmillan?","1 year","proxy war","997","Winston Churchill was a leader for 12 years and 1 month, while Harold Macmillan was a leader for 3 years and 1 month. Therefore, Winston Churchill was a leader for 9 years longer than Harold Macmillan."
"How long before the end of the emergency did Southern Rhodesia end being a belligerent?","7 years","proxy war","997","Southern Rhodesia stopped being a belligerent in 1953."
"How long after the Malayan Emergency began did Clement Attlee become a leader or commander?","3 years","proxy war","997","Clement Attlee became a leader or commander in 1948, during the Malayan Emergency."
"Who was the President of the United States when the Malayan Emergency began?","Harry S. Truman","proxy war","997","The President of the United States when the Malayan Emergency began was Harry S. Truman. The Malayan Emergency started on June 16, 1948, and Truman was the President of the United States from 1945 until 1953."
"Who was the Prime Minister of Great Britain when the Malayan Emergency ended?","Harold Macmillan","proxy war","997","The Prime Minister of Great Britain when the Malayan Emergency ended was Harold Macmillan. He served as Prime Minister from 1957 to 1960, and the Malayan Emergency ended in 1960."
"How many leaders or commanders ended their role the year the war ended?","2","proxy war","1000","Two leaders ended their role the year the war ended:1. António de Oliveira Salazar, the Prime Minister of Portugal, who died in 1970.2. Marcelo Caetano, the last Prime Minister of the Portuguese Empire, who was ousted in the Carnation Revolution in 1974."
"How many years longer was Arnaldo Schulz a leader or commander than Filipe Samuel Magaia?","2","proxy war","1000","Arnaldo Schulz was a leader or commander for 4 years (1964-1968) while Filipe Samuel Magaia was a leader or commander for 2 years (1964-1966).Therefore, Arnaldo Schulz was a leader or commander for 2 years longer than Filipe Samuel Magaia."
"How long after the start of the war did Francisco da Costa Gomes become a leader or commander?","9 years","proxy war","1000","Francisco da Costa Gomes became a leader or commander in 1970, 13 years after the start of the war."
"What was the strength of the Rhodesian police reservists during the last year of the war?","19,000","proxy war","1001","According to the provided context, the strength of the Rhodesian police reservists during the last year of the war was 19,000."
"How many years before the war ended did Southern Rhodesia stop being a belligerent?","14","proxy war","1001","Southern Rhodesia stopped being a belligerent in 1979, 15 years before the war ended."
"How many years longer was Rhodesia a belligerent than FROLIZI?","13","proxy war","1001","FROLIZI was a belligerent for 1 year (1978-1979), while Rhodesia was a belligerent for 15 years (1964-1979).Therefore, Rhodesia was a belligerent for 14 years longer than FROLIZI."
"Which belligerent became involved the same year that the murder of Aldo Moro occured?","Third Position","proxy war","1020","The belligerent that became involved the same year that the murder of Aldo Moro occurred was the Red Brigades. The murder of Aldo Moro took place in 1978, and the Red Brigades were active during that year and were involved in various terrorist activities."
"What was the second to last name of the Far Left Terrorists that were opposing the Italian government during Years of Lead?","Worker's Power","proxy war","1020","The second to last name of the Far Left Terrorists that were opposing the Italian government during the Years of Lead was:* Margherita Cagol* Alberto Franceschini* Mario Rossi* Giangiacomo Feltrinelli* Cesare Battisti* Adriano Sofri* Franco Piperno* Antonio Negri* Oreste Scalzone* Lanfranco Pace* Emilio Vesce"
"How many total years did Years of Lead take place in Italy?","26","proxy war","1020","The Years of Lead took place in Italy from 1968 to 1988, a total of 20 years."
"What happened to kill 85 people in 1980?","Bombing","proxy war","1020","The Bologna massacre, which occurred in 1980, killed 85 people."
"How many far-right terrorist groups were fighting in 1975?","two","proxy war","1020","There were 4 far-right terrorist groups fighting in 1975:1. Ordine Nuovo2. National Vanguard3. Nuclei Armati Rivoluzionari (NAR)4. Third PositionThese groups were responsible for numerous attacks and bombings during the Years of Lead, resulting in hundreds of deaths and injuries."
