"question","answer","category","table_id","predicted_answer"
"How many years did Melissa L. Coates work professionally?","18 years","body builder","806","Based on the information provided, Melissa L. Coates worked professionally for 20 years, from 2002 to 2020."
"How many days ago did Melissa L. Coates was died?","551 days ago","body builder","806","Melissa L. Coates died 179 days ago, on June 23, 2021."
"What was the age when Melissa L. Coates retired from Wrestling?","Age of 49","body builder","806","50 years old"
"How many years did Melissa L. Coates played Professional Wrestling?","24 Years","body builder","806","Melissa L. Coates played professional wrestling for 18 years, from 2002 to 2020."
"How long after Melissa Coates retired did she pass away?","1 year","body builder","806","Melissa Coates retired in 2020, and she passed away on June 23, 2021, which is approximately 1 year and 4 months after her retirement."
"Who was the IFBB Jan Tana Classic Champion in 1995?","Sue Gafner","body builder","806","The answer is Melissa Coates."
"What age was Melissa Coates when she debuted at the IFBB Jan Tana Classic?","25","body builder","806","The answer is 25 years old."
"How many years after retiring did Melissa L. Coates die?","1 year","body builder","806","Melissa L. Coates died 1 year after retiring."
"How old was Melissa L. Coates when her professional career started?","31","body builder","806","Melissa L. Coates was 25 years old when her professional career started in 2002."
"How old was Ambrose Rayappan when he became Archbishop Emeritus of Pondicherry and Cuddalore?","52 years","christian leader","817","72 years old"
"How long after his term as Archbishop Emeritus of Pondicherry and Cuddalore did Ambrose Rayappan die?","26 years","christian leader","817","Ambrose Rayappan died 24 November 1999, 26 years after his term as Archbishop Emeritus of Pondicherry and Cuddalore ended on 17 March 1973."
"How long did Ambrose Rayappan serve as Archbishop Emeritus of Pondicherry and Cuddalore?","20 years","christian leader","817","Ambrose Rayappan served as Archbishop Emeritus of Pondicherry and Cuddalore for 20 years, from 1953 to 1973."
"How many years after his term ended did Ambrose Rayappan die?","26","christian leader","817","Ambrose Rayappan died 24 November 1999, 26 years after his term ended on 17 March 1973."
"How many years passed between Ambrose Rayappan's ordination and consecration?","19","christian leader","817","According to the information provided, Ambrose Rayappan was ordained on December 16, 1923, and consecrated on March 25, 1953. Therefore, the difference between his ordination and consecration is:March 25, 1953 - December 16, 1923 = 30 yearsSo, 30 years passed between Ambrose Rayappan's ordination and consecration."
"How old was Ambrose Rayappan when he was ordained?","22","christian leader","817","22 years old"
"How many years ago did Ambrose Rayappan was died?","23 Years ago","christian leader","817","The answer is 23 years."
"Who was the Archbishop Emeritus of Pondicherry and Cuddalore in 1952?","Auguste-Siméon Colas","christian leader","817","Ambrose Rayappan"
"How many years did Ambrose Rayappan was worked as Archbishop Emeritus of Pondicherry and Cuddalore from 1953?","20 Years","christian leader","817","Ambrose Rayappan worked as Archbishop Emeritus of Pondicherry and Cuddalore from 1953 to 1973, for a total of 20 years."
"How old was Alojzije Mišić when he became the Bishop of Mostar-Duvno and Apostolic Administrator of Trebinje-Mrkan?","53 years old","christian leader","824","Alojzije Mišić was 53 years old when he became the Bishop of Mostar-Duvno and Apostolic Administrator of Trebinje-Mrkan."
"How long after Alojzije Mišić was ordained did he become the Bishop of Mostar-Duvno and Apostolic Administrator of Trebinje-Mrkan?","30 years","christian leader","824","Alojzije Mišić became the Bishop of Mostar-Duvno and Apostolic Administrator of Trebinje-Mrkan 14 years after his priestly ordination, and 10 years after his episcopal consecration."
"What was the time.between Music's ordination and consecration?","Nearly 30 years","christian leader","824","The time between Music's ordination and consecration was 30 years.Ordination date: 7 July 1882Consecration date: 18 June 1912Therefore, the answer is 30 years."
"How long was Music's bishop term for?","Nearly 30 years","christian leader","824","The bishop's term ended in 1942, so the answer is 26 March 1942."
"What posts did Alojzije Mišić  hold in 1891?","Guardian of the Franciscan friary in Petrićevac, General Vicar of Banja Luka and Secretary of the Bishop of Banja Luka","christian leader","824","In 1891, Alojzije Mišić held the following posts:* Guardian of the Franciscan friary in Petrićevac (1891-1894)* General Vicar of Banja Luka (1884-1891)* Secretary of the Bishop of Banja Luka (1884-1891)"
"How long was the longest tenure of another post Music ever held?","10 years","christian leader","824","The longest tenure of another post held by Alojzije Mišić was his term as Provincial of the Franciscan Province of Bosnia, which lasted from 1909 to 1912. This tenure lasted for 3 years."
"How old was Alojzije Mišić when he was conscecrated?","53 years old","christian leader","824","The answer to the question ""How old was Alojzije Mišić when he was consecrated?"" is 53 years old."
"How many years did Alojzije Mišić serve as the Bishop of Mostar-Duvno?","30","christian leader","824","Alojzije Mišić served as the Bishop of Mostar-Duvno for 30 years, from 1912 to 1942."
"How many years was Alojzije Mišić the Bishop of Mostar-Duvno and Apostolic Administrator of Trebinje-Mrkan?","30 years","christian leader","824","Alojzije Mišić was the Bishop of Mostar-Duvno and Apostolic Administrator of Trebinje-Mrkan for 30 years, from 1912 to 1942.The reasoning is based on the information provided in the context, which states that Mišić was appointed as the Bishop of Mostar-Duvno and Apostolic Administrator of Trebinje-Mrkan on April 29, 1912, and that his term ended on March 26, 1942. Therefore, the duration of his episcopacy was 30 years."
"How many years after Alphonse Gallegos ordination was his consecration?","23 years","christian leader","829","33 years"
"How old was Alphonse Gallegos when he became Auxiliary Bishop of Sacramento?","60 years old","christian leader","829","Alphonse Gallegos was 50 years old when he became Auxiliary Bishop of Sacramento in 1981."
"How old was Alphonse Gallegos when he was ordained?","27","christian leader","829","Alphonse Gallegos was ordained on May 24, 1958, when he was 27 years old."
"How many years before Alphonse Gallegos died was he consecrated?","10","christian leader","829","Alphonse Gallegos was consecrated on November 4, 1981, and he died on October 6, 1991. Therefore, he was consecrated 10 years before his death."
"When Alphonse Gallegos was Auxiliary Bishop of Sacramento, for how many years was he also Titular Bishop of Sasabe?","10","christian leader","829","10 years"
"How many years did Alphonse Gallegos was worked as Auxiliary Bishop of Sacramento?","10 Years","christian leader","829","10 years"
"How many years ago did Alphonse Gallegos was died in Sacramento, California, United States?","31 Years ago","christian leader","829","Alphonse Gallegos died on October 6, 1991, in Sacramento, California, United States. Therefore, as of the current year (2023), it has been 32 years since he died."
"What was the age when Alphonse Gallegos was appointed as Auxiliary Bishop of Sacramento in 1981?","Age of 50","christian leader","829","The answer to the question is 50 years old."
"How long did Alphonse Gallegos serve as Auxiliary Bishop of Sacramento?","10 years","christian leader","829","Alphonse Gallegos served as Auxiliary Bishop of Sacramento for 10 years, from August 24, 1981, to October 6, 1991."
